director,genre,id,popularity,budget,revenue,original_title,release_date,budget_adj,revenue_adj,release_year,release_month,release_day_of_week,leading_actor,profit_adj,ROI_adj
Nora Ephron,Drama,858,0.940335,21000000,227799884,Sleepless in Seattle,1993-06-24,31698869.195672803,343857082.17645,1993,6,3,Tom Hanks,312158212.9807772,9.847613523809542
Nora Ephron,Romance,858,0.940335,21000000,227799884,Sleepless in Seattle,1993-06-24,31698869.195672803,343857082.17645,1993,6,3,Tom Hanks,312158212.9807772,9.847613523809542
George P. Cosmatos,Action,11969,0.926373,25000000,56505065,Tombstone,1993-12-25,37736749.0424677,85292698.301333,1993,12,5,Kurt Russell,47555949.2588653,1.2602025999999997
George P. Cosmatos,Adventure,11969,0.926373,25000000,56505065,Tombstone,1993-12-25,37736749.0424677,85292698.301333,1993,12,5,Kurt Russell,47555949.2588653,1.2602025999999997
George P. Cosmatos,Drama,11969,0.926373,25000000,56505065,Tombstone,1993-12-25,37736749.0424677,85292698.301333,1993,12,5,Kurt Russell,47555949.2588653,1.2602025999999997
George P. Cosmatos,History,11969,0.926373,25000000,56505065,Tombstone,1993-12-25,37736749.0424677,85292698.301333,1993,12,5,Kurt Russell,47555949.2588653,1.2602025999999997
George P. Cosmatos,Western,11969,0.926373,25000000,56505065,Tombstone,1993-12-25,37736749.0424677,85292698.301333,1993,12,5,Kurt Russell,47555949.2588653,1.2602025999999997
Barry Sonnenfeld,Comedy,9024,0.892862,30000000,11146270,For Love or Money,1993-10-01,45284098.85096121,16824959.7499834,1993,10,4,Michael J. Fox,-28459139.10097781,-0.6284576666666677
Barry Sonnenfeld,Romance,9024,0.892862,30000000,11146270,For Love or Money,1993-10-01,45284098.85096121,16824959.7499834,1993,10,4,Michael J. Fox,-28459139.10097781,-0.6284576666666677
Brian De Palma,Action,6075,0.885824,30000000,36516012,Carlito's Way,1993-11-10,45284098.85096121,55119823.2350296,1993,11,2,Al Pacino,9835724.384068392,0.2172004000000017
Brian De Palma,Crime,6075,0.885824,30000000,36516012,Carlito's Way,1993-11-10,45284098.85096121,55119823.2350296,1993,11,2,Al Pacino,9835724.384068392,0.2172004000000017
Brian De Palma,Drama,6075,0.885824,30000000,36516012,Carlito's Way,1993-11-10,45284098.85096121,55119823.2350296,1993,11,2,Al Pacino,9835724.384068392,0.2172004000000017
Brian De Palma,Thriller,6075,0.885824,30000000,36516012,Carlito's Way,1993-11-10,45284098.85096121,55119823.2350296,1993,11,2,Al Pacino,9835724.384068392,0.2172004000000017
Jim Abrahams,Action,9255,0.873616,25000000,133752825,Hot Shots! Part Deux,1993-05-21,37736749.0424677,201895871.62984398,1993,5,4,Charlie Sheen,164159122.5873763,4.350113
Jim Abrahams,Comedy,9255,0.873616,25000000,133752825,Hot Shots! Part Deux,1993-05-21,37736749.0424677,201895871.62984398,1993,5,4,Charlie Sheen,164159122.5873763,4.350113
Jim Abrahams,War,9255,0.873616,25000000,133752825,Hot Shots! Part Deux,1993-05-21,37736749.0424677,201895871.62984398,1993,5,4,Charlie Sheen,164159122.5873763,4.350113
Tony Scott,Action,319,0.853733,12500000,12281551,True Romance,1993-09-09,18868374.5212338,18538632.3175707,1993,9,3,Christian Slater,-329742.20366309956,-0.017475919999998906
Tony Scott,Thriller,319,0.853733,12500000,12281551,True Romance,1993-09-09,18868374.5212338,18538632.3175707,1993,9,3,Christian Slater,-329742.20366309956,-0.017475919999998906
Tony Scott,Crime,319,0.853733,12500000,12281551,True Romance,1993-09-09,18868374.5212338,18538632.3175707,1993,9,3,Christian Slater,-329742.20366309956,-0.017475919999998906
Tony Scott,Romance,319,0.853733,12500000,12281551,True Romance,1993-09-09,18868374.5212338,18538632.3175707,1993,9,3,Christian Slater,-329742.20366309956,-0.017475919999998906
Annabel Jankel,Adventure,9607,0.8342350000000001,42000000,20844907,Super Mario Bros.,1993-05-27,63397738.3913457,31464760.970903102,1993,5,3,Bob Hoskins,-31932977.4204426,-0.5036926904761907
Annabel Jankel,Comedy,9607,0.8342350000000001,42000000,20844907,Super Mario Bros.,1993-05-27,63397738.3913457,31464760.970903102,1993,5,3,Bob Hoskins,-31932977.4204426,-0.5036926904761907
Annabel Jankel,Family,9607,0.8342350000000001,42000000,20844907,Super Mario Bros.,1993-05-27,63397738.3913457,31464760.970903102,1993,5,3,Bob Hoskins,-31932977.4204426,-0.5036926904761907
Annabel Jankel,Fantasy,9607,0.8342350000000001,42000000,20844907,Super Mario Bros.,1993-05-27,63397738.3913457,31464760.970903102,1993,5,3,Bob Hoskins,-31932977.4204426,-0.5036926904761907
Rocky Morton,Adventure,9607,0.8342350000000001,42000000,20844907,Super Mario Bros.,1993-05-27,63397738.3913457,31464760.970903102,1993,5,3,Bob Hoskins,-31932977.4204426,-0.5036926904761907
Rocky Morton,Comedy,9607,0.8342350000000001,42000000,20844907,Super Mario Bros.,1993-05-27,63397738.3913457,31464760.970903102,1993,5,3,Bob Hoskins,-31932977.4204426,-0.5036926904761907
Rocky Morton,Family,9607,0.8342350000000001,42000000,20844907,Super Mario Bros.,1993-05-27,63397738.3913457,31464760.970903102,1993,5,3,Bob Hoskins,-31932977.4204426,-0.5036926904761907
Rocky Morton,Fantasy,9607,0.8342350000000001,42000000,20844907,Super Mario Bros.,1993-05-27,63397738.3913457,31464760.970903102,1993,5,3,Bob Hoskins,-31932977.4204426,-0.5036926904761907
Bill Duke,Music,6279,0.8309340000000001,38000000,57319029,Sister Act 2: Back in the Habit,1993-12-09,57359858.5445509,86521352.5092372,1993,12,3,Whoopi Goldberg,29161493.964686297,0.5083955000000012
Bill Duke,Comedy,6279,0.8309340000000001,38000000,57319029,Sister Act 2: Back in the Habit,1993-12-09,57359858.5445509,86521352.5092372,1993,12,3,Whoopi Goldberg,29161493.964686297,0.5083955000000012
Alan J. Pakula,Action,9944,0.796639,45000000,195268056,The Pelican Brief,1993-12-16,67926148.2764419,294751265.011301,1993,12,3,Julia Roberts,226825116.73485908,3.339290133333328
Alan J. Pakula,Mystery,9944,0.796639,45000000,195268056,The Pelican Brief,1993-12-16,67926148.2764419,294751265.011301,1993,12,3,Julia Roberts,226825116.73485908,3.339290133333328
Alan J. Pakula,Thriller,9944,0.796639,45000000,195268056,The Pelican Brief,1993-12-16,67926148.2764419,294751265.011301,1993,12,3,Julia Roberts,226825116.73485908,3.339290133333328
Stephen Herek,Action,10057,0.794564,30000000,53898845,The Three Musketeers,1993-11-11,45284098.85096121,81358687.49775459,1993,11,3,Charlie Sheen,36074588.64679338,0.7966281666666677
Stephen Herek,Adventure,10057,0.794564,30000000,53898845,The Three Musketeers,1993-11-11,45284098.85096121,81358687.49775459,1993,11,3,Charlie Sheen,36074588.64679338,0.7966281666666677
Stephen Herek,Comedy,10057,0.794564,30000000,53898845,The Three Musketeers,1993-11-11,45284098.85096121,81358687.49775459,1993,11,3,Charlie Sheen,36074588.64679338,0.7966281666666677
Fred Dekker,Action,5550,0.789429,22000000,10696210,RoboCop 3,1993-11-05,33208339.1573716,16145607.699021302,1993,11,4,Robert John Burke,-17062731.458350297,-0.5138086363636377
Fred Dekker,Adventure,5550,0.789429,22000000,10696210,RoboCop 3,1993-11-05,33208339.1573716,16145607.699021302,1993,11,4,Robert John Burke,-17062731.458350297,-0.5138086363636377
Fred Dekker,Crime,5550,0.789429,22000000,10696210,RoboCop 3,1993-11-05,33208339.1573716,16145607.699021302,1993,11,4,Robert John Burke,-17062731.458350297,-0.5138086363636377
Fred Dekker,Science Fiction,5550,0.789429,22000000,10696210,RoboCop 3,1993-11-05,33208339.1573716,16145607.699021302,1993,11,4,Robert John Burke,-17062731.458350297,-0.5138086363636377
Fred Dekker,Thriller,5550,0.789429,22000000,10696210,RoboCop 3,1993-11-05,33208339.1573716,16145607.699021302,1993,11,4,Robert John Burke,-17062731.458350297,-0.5138086363636377
Lasse Hallstr̦m,Romance,1587,0.787932,11000000,30000000,What's Eating Gilbert Grape,1993-12-17,16604169.5786858,45284098.85096121,1993,12,4,Johnny Depp,28679929.27227541,1.7272727272727235
Lasse Hallstr̦m,Drama,1587,0.787932,11000000,30000000,What's Eating Gilbert Grape,1993-12-17,16604169.5786858,45284098.85096121,1993,12,4,Johnny Depp,28679929.27227541,1.7272727272727235
Nick Castle,Family,12139,0.7874140000000001,35000000,117270765,Dennis the Menace,1993-06-23,52831448.6594548,177016697.152928,1993,6,2,Walter Matthau,124185248.4934732,2.350593285714281
Nick Castle,Comedy,12139,0.7874140000000001,35000000,117270765,Dennis the Menace,1993-06-23,52831448.6594548,177016697.152928,1993,6,2,Walter Matthau,124185248.4934732,2.350593285714281
Dominic Sena,Thriller,10909,0.76151,9000000,2395231,Kalifornia,1993-09-01,13585229.655288301,3615529.24582956,1993,9,2,Brad Pitt,-9969700.409458742,-0.7338632222222207
Dominic Sena,Crime,10909,0.76151,9000000,2395231,Kalifornia,1993-09-01,13585229.655288301,3615529.24582956,1993,9,2,Brad Pitt,-9969700.409458742,-0.7338632222222207
Robert De Niro,Drama,1607,0.756988,22000000,17287898,A Bronx Tale,1993-09-14,33208339.1573716,26095562.7319111,1993,9,1,Robert De Niro,-7112776.425460499,-0.2141864545454572
Robert De Niro,Crime,1607,0.756988,22000000,17287898,A Bronx Tale,1993-09-14,33208339.1573716,26095562.7319111,1993,9,1,Robert De Niro,-7112776.425460499,-0.2141864545454572
Woody Allen,Comedy,10440,0.7553979999999989,13500000,11285588,Manhattan Murder Mystery,1993-08-18,20377844.4829325,17035256.0861074,1993,8,2,Woody Allen,-3342588.396825101,-0.16403051851851613
Woody Allen,Crime,10440,0.7553979999999989,13500000,11285588,Manhattan Murder Mystery,1993-08-18,20377844.4829325,17035256.0861074,1993,8,2,Woody Allen,-3342588.396825101,-0.16403051851851613
Woody Allen,Mystery,10440,0.7553979999999989,13500000,11285588,Manhattan Murder Mystery,1993-08-18,20377844.4829325,17035256.0861074,1993,8,2,Woody Allen,-3342588.396825101,-0.16403051851851613
Woody Allen,Thriller,10440,0.7553979999999989,13500000,11285588,Manhattan Murder Mystery,1993-08-18,20377844.4829325,17035256.0861074,1993,8,2,Woody Allen,-3342588.396825101,-0.16403051851851613
Joel Schumacher,Crime,37094,0.750847,25000000,40903593,Falling Down,1993-02-26,37736749.0424677,61742744.9590495,1993,2,4,Michael Douglas,24005995.916581802,0.636143719999999
Joel Schumacher,Drama,37094,0.750847,25000000,40903593,Falling Down,1993-02-26,37736749.0424677,61742744.9590495,1993,2,4,Michael Douglas,24005995.916581802,0.636143719999999
Joel Schumacher,Thriller,37094,0.750847,25000000,40903593,Falling Down,1993-02-26,37736749.0424677,61742744.9590495,1993,2,4,Michael Douglas,24005995.916581802,0.636143719999999
Sydney Pollack,Drama,37233,0.743875,42000000,270248367,The Firm,1993-06-30,63397738.3913457,407931792.18462795,1993,6,2,Tom Cruise,344534053.7932823,5.434484928571425
Sydney Pollack,Mystery,37233,0.743875,42000000,270248367,The Firm,1993-06-30,63397738.3913457,407931792.18462795,1993,6,2,Tom Cruise,344534053.7932823,5.434484928571425
Sydney Pollack,Thriller,37233,0.743875,42000000,270248367,The Firm,1993-06-30,63397738.3913457,407931792.18462795,1993,6,2,Tom Cruise,344534053.7932823,5.434484928571425
George A. Romero,Mystery,10349,0.743063,15000000,10611160,The Dark Half,1993-04-23,22642049.425480604,16017227.278778799,1993,4,4,Timothy Hutton,-6624822.146701805,-0.29258933333333564
George A. Romero,Horror,10349,0.743063,15000000,10611160,The Dark Half,1993-04-23,22642049.425480604,16017227.278778799,1993,4,4,Timothy Hutton,-6624822.146701805,-0.29258933333333564
Kenny Ortega,Comedy,10439,0.710505,28000000,39514713,Hocus Pocus,1993-07-16,42265158.927563794,59646272.318645395,1993,7,4,Bette Midler,17381113.3910816,0.41123974999999996
Kenny Ortega,Family,10439,0.710505,28000000,39514713,Hocus Pocus,1993-07-16,42265158.927563794,59646272.318645395,1993,7,4,Bette Midler,17381113.3910816,0.41123974999999996
Kenny Ortega,Fantasy,10439,0.710505,28000000,39514713,Hocus Pocus,1993-07-16,42265158.927563794,59646272.318645395,1993,7,4,Bette Midler,17381113.3910816,0.41123974999999996
Jim Sheridan,Drama,7984,0.683387,13000000,65796862,In the Name of the Father,1993-12-12,19623109.5020832,99318386.76303521,1993,12,6,Daniel Day-Lewis,79695277.26095201,4.061297076923079
Abel Ferrara,Horror,4722,0.6829029999999989,13000000,428868,Body Snatchers,1993-06-09,19623109.5020832,647363.363533802,1993,6,2,Gabrielle Anwar,-18975746.1385494,-0.9670101538461539
Abel Ferrara,Science Fiction,4722,0.6829029999999989,13000000,428868,Body Snatchers,1993-06-09,19623109.5020832,647363.363533802,1993,6,2,Gabrielle Anwar,-18975746.1385494,-0.9670101538461539
Abel Ferrara,Thriller,4722,0.6829029999999989,13000000,428868,Body Snatchers,1993-06-09,19623109.5020832,647363.363533802,1993,6,2,Gabrielle Anwar,-18975746.1385494,-0.9670101538461539
Simon Wincer,Family,1634,0.666908,20000000,153698625,Free Willy,1993-07-16,30189399.233974103,232003457.591894,1993,7,4,Jason James Richter,201814058.3579199,6.6849312500000115
Simon Wincer,Adventure,1634,0.666908,20000000,153698625,Free Willy,1993-07-16,30189399.233974103,232003457.591894,1993,7,4,Jason James Richter,201814058.3579199,6.6849312500000115
Jane Campion,Romance,713,0.634017,7000000,116700000,The Piano,1993-05-19,10566289.7318909,176155144.530239,1993,5,2,Holly Hunter,165588854.7983481,15.671428571428638
Jane Campion,Drama,713,0.634017,7000000,116700000,The Piano,1993-05-19,10566289.7318909,176155144.530239,1993,5,2,Holly Hunter,165588854.7983481,15.671428571428638
Walter Hill,Action,35588,0.625238,35000000,18635620,Geronimo: An American Legend,1993-12-10,52831448.6594548,28129908.607631702,1993,12,4,Jason Patric,-24701540.0518231,-0.467553714285714
Walter Hill,Drama,35588,0.625238,35000000,18635620,Geronimo: An American Legend,1993-12-10,52831448.6594548,28129908.607631702,1993,12,4,Jason Patric,-24701540.0518231,-0.467553714285714
Walter Hill,Western,35588,0.625238,35000000,18635620,Geronimo: An American Legend,1993-12-10,52831448.6594548,28129908.607631702,1993,12,4,Jason Patric,-24701540.0518231,-0.467553714285714
Joseph Ruben,Drama,9272,0.611772,17000000,44456478,The Good Son,1993-09-24,25660989.348878,67105718.1439195,1993,9,4,Macaulay Culkin,41444728.7950415,1.615086941176476
Joseph Ruben,Horror,9272,0.611772,17000000,44456478,The Good Son,1993-09-24,25660989.348878,67105718.1439195,1993,9,4,Macaulay Culkin,41444728.7950415,1.615086941176476
Joseph Ruben,Thriller,9272,0.611772,17000000,44456478,The Good Son,1993-09-24,25660989.348878,67105718.1439195,1993,9,4,Macaulay Culkin,41444728.7950415,1.615086941176476
John Woo,Action,2019,0.595221,18000000,74189677,Hard Target,1993-08-20,27170459.3105767,111987088.899629,1993,8,4,Jean-Claude Van Damme,84816629.58905229,3.1216487222222096
John Woo,Adventure,2019,0.595221,18000000,74189677,Hard Target,1993-08-20,27170459.3105767,111987088.899629,1993,8,4,Jean-Claude Van Damme,84816629.58905229,3.1216487222222096
John Woo,Crime,2019,0.595221,18000000,74189677,Hard Target,1993-08-20,27170459.3105767,111987088.899629,1993,8,4,Jean-Claude Van Damme,84816629.58905229,3.1216487222222096
John Woo,Thriller,2019,0.595221,18000000,74189677,Hard Target,1993-08-20,27170459.3105767,111987088.899629,1993,8,4,Jean-Claude Van Damme,84816629.58905229,3.1216487222222096
James Ivory,Drama,1245,0.574693,11500000,23237911,The Remains of the Day,1993-11-05,17358904.559535097,35076928.627128005,1993,11,4,Anthony Hopkins,17718024.067592908,1.0206879130434845
James Ivory,Romance,1245,0.574693,11500000,23237911,The Remains of the Day,1993-11-05,17358904.559535097,35076928.627128005,1993,11,4,Anthony Hopkins,17718024.067592908,1.0206879130434845
Bruce Timm,Animation,14919,0.565312,6000000,5617391,Batman: Mask of the Phantasm,1993-12-25,9056819.77019225,8479282.97761667,1993,12,5,Kevin Conroy,-577536.792575581,-0.06376816666666665
Bruce Timm,Action,14919,0.565312,6000000,5617391,Batman: Mask of the Phantasm,1993-12-25,9056819.77019225,8479282.97761667,1993,12,5,Kevin Conroy,-577536.792575581,-0.06376816666666665
Bruce Timm,Adventure,14919,0.565312,6000000,5617391,Batman: Mask of the Phantasm,1993-12-25,9056819.77019225,8479282.97761667,1993,12,5,Kevin Conroy,-577536.792575581,-0.06376816666666665
Bruce Timm,Family,14919,0.565312,6000000,5617391,Batman: Mask of the Phantasm,1993-12-25,9056819.77019225,8479282.97761667,1993,12,5,Kevin Conroy,-577536.792575581,-0.06376816666666665
Eric Radomski,Animation,14919,0.565312,6000000,5617391,Batman: Mask of the Phantasm,1993-12-25,9056819.77019225,8479282.97761667,1993,12,5,Kevin Conroy,-577536.792575581,-0.06376816666666665
Eric Radomski,Action,14919,0.565312,6000000,5617391,Batman: Mask of the Phantasm,1993-12-25,9056819.77019225,8479282.97761667,1993,12,5,Kevin Conroy,-577536.792575581,-0.06376816666666665
Eric Radomski,Adventure,14919,0.565312,6000000,5617391,Batman: Mask of the Phantasm,1993-12-25,9056819.77019225,8479282.97761667,1993,12,5,Kevin Conroy,-577536.792575581,-0.06376816666666665
Eric Radomski,Family,14919,0.565312,6000000,5617391,Batman: Mask of the Phantasm,1993-12-25,9056819.77019225,8479282.97761667,1993,12,5,Kevin Conroy,-577536.792575581,-0.06376816666666665
Martin Scorsese,Drama,10436,0.56486,34000000,32255440,The Age of Innocence,1993-09-17,51321978.697756104,48688617.781375,1993,9,4,Daniel Day-Lewis,-2633360.916381106,-0.05131058823529424
Martin Scorsese,Romance,10436,0.56486,34000000,32255440,The Age of Innocence,1993-09-17,51321978.697756104,48688617.781375,1993,9,4,Daniel Day-Lewis,-2633360.916381106,-0.05131058823529424
Frank Marshall,Action,7305,0.519349,32000000,36733909,Alive,1993-01-15,48303038.774358705,55448732.21127379,1993,1,4,Ethan Hawke,7145693.436915085,0.1479346562499981
Frank Marshall,Adventure,7305,0.519349,32000000,36733909,Alive,1993-01-15,48303038.774358705,55448732.21127379,1993,1,4,Ethan Hawke,7145693.436915085,0.1479346562499981
Frank Marshall,Drama,7305,0.519349,32000000,36733909,Alive,1993-01-15,48303038.774358705,55448732.21127379,1993,1,4,Ethan Hawke,7145693.436915085,0.1479346562499981
Frank Marshall,Thriller,7305,0.519349,32000000,36733909,Alive,1993-01-15,48303038.774358705,55448732.21127379,1993,1,4,Ethan Hawke,7145693.436915085,0.1479346562499981
Adam Marcus,Horror,10285,0.504169,3000000,15,Jason Goes to Hell: The Final Friday,1993-08-13,4528409.88509612,22.6420494254806,1993,8,4,Kane Hodder,-4528387.243046694,-0.9999950000000001
Adam Marcus,Thriller,10285,0.504169,3000000,15,Jason Goes to Hell: The Final Friday,1993-08-13,4528409.88509612,22.6420494254806,1993,8,4,Kane Hodder,-4528387.243046694,-0.9999950000000001
